bug.id,revision.id.buggy,revision.id.fixed,revision.date.buggy,revision.date.fixed,report.id,report.url
14,a5f04827720dc9cd9ddc65efa6986388181afc2c,d48708eca5035fb576983e99e13f89045c1006b6,2014-09-19 18:59:05 -0700,2014-09-25 01:15:20 -0700,GORA-376,https://issues.apache.org/jira/browse/GORA-376
15,2b48955ffb4008392ca96502401cb2b944892d1d,8ce063466a2c833efa7324540a9c5b780f56ee48,2015-01-14 21:45:19 +0100,2015-01-14 22:52:13 +0100,GORA-388,https://issues.apache.org/jira/browse/GORA-388
16,f267370f1bb3a3bc3c69550be8c2d9d7d33affc7,eedcfed9d3ef3d82ce02fd5ef91f24c362773553,2014-11-01 11:20:00 +0100,2014-11-09 11:23:20 +0100,GORA-399,https://issues.apache.org/jira/browse/GORA-399
17,1f6ba329ecaa8d3c06c8b4bd159cca933e59c23a,ed768b4be6af4cc8fa18fa11bdb01c616101afbe,2015-08-27 00:00:56 -0700,2015-08-27 03:52:46 -0700,GORA-419,https://issues.apache.org/jira/browse/GORA-419
18,01437e1aea6098e6a31f001d139246199ce48066,54fc2ad7164333691e6f620846f97fd68d77768f,2016-01-27 05:08:24 -0800,2016-01-27 05:12:04 -0800,GORA-458,https://issues.apache.org/jira/browse/GORA-458
19,73a649fbccb9fa7751aafb20076354c1b10952fc,4968823b5a8ba6d8abe796414616584f6c104893,2016-01-27 05:13:45 -0800,2016-01-27 05:15:54 -0800,GORA-459,https://issues.apache.org/jira/browse/GORA-459
20,54fc2ad7164333691e6f620846f97fd68d77768f,73a649fbccb9fa7751aafb20076354c1b10952fc,2016-01-27 05:12:04 -0800,2016-01-27 05:13:45 -0800,GORA-460,https://issues.apache.org/jira/browse/GORA-460
21,4f98503c014c359b6ab018f43920d454b0344160,3977e99b1ada20355acab444d4c60ec2186dac63,2016-02-05 06:20:32 -0600,2016-02-28 20:55:29 -0800,GORA-462,https://issues.apache.org/jira/browse/GORA-462
22,ad5eb9da3821781dceb90b4db88f3bc4fd2d7010,049555130980de6663674923968795de99edfe1c,2016-05-06 16:31:35 -0700,2016-05-09 17:04:26 -0700,GORA-474,https://issues.apache.org/jira/browse/GORA-474
23,bb1a1ac01b09d51018beaafbec5aedd19375f498,854899e5db38fa14e7be56c1f850c35387d4df06,2016-08-29 23:45:17 -0700,2016-09-16 19:01:58 -0700,GORA-493,https://issues.apache.org/jira/browse/GORA-493
24,854899e5db38fa14e7be56c1f850c35387d4df06,882fac9790e64183999cf6d3714d12d0e73da351,2016-09-16 19:01:58 -0700,2016-09-16 19:03:23 -0700,GORA-494,https://issues.apache.org/jira/browse/GORA-494
25,1fe93b6e00c706a862def239ccbbd0bc0821a017,33bab4a3e4711028adc30766b0cc797dab4604ba,2017-01-28 05:21:56 -0800,2017-01-28 06:44:00 -0500,GORA-499,https://issues.apache.org/jira/browse/GORA-499
