bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
17,ae6f41b4c16bc0e036415d7a808f737cd442009c,4dcf99ae012fe5d15656967832dc0fb0bec35b10,2010-08-05 00:18:19 +0000,IO-240,https://issues.apache.org/jira/browse/IO-240
18,8f2e98882296a917c500e35aaded0d6bec08d7ce,86e4b30ba700cb8bcf4d7488e0d60e07a75d6315,2010-09-08 17:15:52 +0000,IO-243,https://issues.apache.org/jira/browse/IO-243
19,ed01f165f9bbb7ccbd48dde7dd3106eb044dd859,d062bd01f7e9e9194ae0fd9dc01683e7c934c315,2010-09-29 11:28:11 +0000,IO-246,https://issues.apache.org/jira/browse/IO-246
20,709699a220fd036759ce28623a5389624ac81be0,9e612272b0f2ae0f3fb0e2163fdcc918bc6731a4,2010-09-29 18:51:30 +0000,IO-248,https://issues.apache.org/jira/browse/IO-248
21,58c093f5d823641031e6a4d6655e8dac0a477ede,dccf793eb78ddc93de1f745f39fb58251fc81ad0,2010-12-22 23:03:20 +0000,IO-257,https://issues.apache.org/jira/browse/IO-257
22,6322084e97e79ddbc810123960216227c3283cb1,97191772383bc267d16497c884a1c8b90033911b,2010-12-23 03:12:09 +0000,IO-258,https://issues.apache.org/jira/browse/IO-258
23,476ccd8898ca8c491047a993e2310fe94affe086,8ff60c3e444c84396c54eb5621c829067954f66d,2011-03-12 01:13:38 +0000,IO-260,https://issues.apache.org/jira/browse/IO-260
24,3e8f98cced56c53c41a0bd1dcb2418bb2a440444,cea203aefcd63400f4ab8239a6def11d592922de,2011-04-10 11:26:55 +0000,IO-263,https://issues.apache.org/jira/browse/IO-263
25,c6f1249b3698a7151be813de1b33ca99837324ef,0e035427fb7efb8892e15594810687a3d327a651,2011-05-09 17:20:56 +0000,IO-266,https://issues.apache.org/jira/browse/IO-266
26,b1dede03147ca84376b4c3a26010229b2b20c105,4cef5296135cf1a056f44158b00977239e4fc3ae,2012-03-01 17:18:00 +0000,IO-276,https://issues.apache.org/jira/browse/IO-276
27,9c38fde99627d7d8cd7ffe3c7bd704824bab0960,b2dbfb9bbec197bf57cca03f47253d9551769bf8,2013-04-22 17:52:02 +0000,IO-299,https://issues.apache.org/jira/browse/IO-299
28,55c1430fc712e4b64fd4ba08660c0c8b4931486b,d58ac89621aae78f7afcf3720f6b2ec1396beef1,2012-03-14 02:48:08 +0000,IO-300,https://issues.apache.org/jira/browse/IO-300
29,a3c8c6f443cd89bb132da992a791cbb84419e00e,025f2766f7c3db20e508f07bd0f17c4cb0702bdf,2012-03-01 14:39:30 +0000,IO-304,https://issues.apache.org/jira/browse/IO-304
30,9282a0c816daa49b1d2d9ebc02a540021cb491ab,f584ed909815d3020e718c8dd9c1f335c7a1543d,2012-03-22 21:13:00 +0000,IO-311,https://issues.apache.org/jira/browse/IO-311
31,cf5c462807a137b823a3155dfe9800b3cbf2303d,5c8a6f44016a12aee9e485d94fc295fcd27375a6,2012-03-22 20:58:01 +0000,IO-312,https://issues.apache.org/jira/browse/IO-312
32,5e62d0ee12f21aa65f97f8d5b7f5bdeb938ef93f,41dfac731ef973b03f70d8f9c01afc67bc5f311d,2012-06-07 23:23:48 +0000,IO-335,https://issues.apache.org/jira/browse/IO-335
33,bda593df0bed555aaf3a42bb60aab5f987981da0,06763772ac6b9e4a8efa692933d3a1512d9cb6b7,2012-06-12 20:39:23 +0000,IO-336,https://issues.apache.org/jira/browse/IO-336
34,587571dde227323b50a1c43dddfeda38f18c3adf,0cee0fe1d42f73933d8fdfedfe91bff8013f0bb3,2013-01-04 15:57:10 +0000,IO-362,https://issues.apache.org/jira/browse/IO-362
35,8d0e9d6cdb87188005ebc9fe839e0159031b832e,f9e08f8eed413e17c5d7655c686e7f4019779950,2013-04-17 14:16:14 +0000,IO-368,https://issues.apache.org/jira/browse/IO-368
36,b2dbfb9bbec197bf57cca03f47253d9551769bf8,a1f4d43253ac11abe8cf3ed53876dabc885d7b30,2013-04-22 21:30:55 +0000,IO-379,https://issues.apache.org/jira/browse/IO-379
37,7ae7af989df7c0754f92b54c5f6470bf2d234c9c,70e051946c4f3700cce3a0e1906a5371e24f7d84,2013-07-10 12:08:52 +0000,IO-389,https://issues.apache.org/jira/browse/IO-389
38,48e331a1e81946a5b26542b3821109a148b9e1d6,7ae7af989df7c0754f92b54c5f6470bf2d234c9c,2013-07-10 11:48:37 +0000,IO-390,https://issues.apache.org/jira/browse/IO-390
39,56708e632e69a889eec8bf926bb3551ad53ded86,539869352a5f4183028a3e6b33b4e002c5053ba4,2015-06-20 06:31:39 +0000,IO-428,https://issues.apache.org/jira/browse/IO-428
40,d7d274c6f5bd058dbfd903efb1746092892c7eff,baba8cc875f5b197c08123b2d9add4cec3772300,2014-07-30 23:18:55 +0000,IO-453,https://issues.apache.org/jira/browse/IO-453
41,d6beaa363bca8324c7a699ce797a89698d49ba54,65e1c9c38becbee2f84d822cd65fd7dbce42b903,2016-08-17 00:50:57 +0000,IO-512,https://issues.apache.org/jira/browse/IO-512
42,92a07f9aa109f0f55af963f86e466c80718f9466,5899f1eb7239ea26291b9e38490f5922b86158d8,2017-09-07 19:33:07 -0600,IO-547,https://issues.apache.org/jira/browse/IO-547
