bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
33,cb04562742688f8a444a52c90b2183c4be528be6,1f3e72fa069536ae20f37b29575288ff65e66803,2015-06-26 04:48:00 -0700,PARQUET-317,https://issues.apache.org/jira/browse/PARQUET-317
34,013b445ede8d9e7aad4915859d0c869b9b712f8d,f4e754e66e3661274df624bc328991cd88dd03d6,2015-07-03 17:53:22 -0700,PARQUET-324,https://issues.apache.org/jira/browse/PARQUET-324
35,9fde65345e677256975bcecdc027649f31450a57,c7720ca4c232d317cfc800a04eda4a1d5a44a944,2015-07-01 23:46:23 -0700,PARQUET-325,https://issues.apache.org/jira/browse/PARQUET-325
36,043fcde300267e183972056a007bcf406e5c484a,4c7d7523088373be3c7ff203ea895d5a6d84083e,2015-07-11 23:26:51 -0700,PARQUET-329,https://issues.apache.org/jira/browse/PARQUET-329
37,f79c9365d0ee89cb407b90cc084eece8fcf9a8a2,8714dd031647be34d0d27f461894e7b194f25cd7,2015-07-16 23:42:38 -0700,PARQUET-336,https://issues.apache.org/jira/browse/PARQUET-336
38,8a2c6186628da556504dfde803ad660f5280d640,f79c9365d0ee89cb407b90cc084eece8fcf9a8a2,2015-07-16 23:41:04 -0700,PARQUET-337,https://issues.apache.org/jira/browse/PARQUET-337
39,1dd5cec0871b20e85892f4e8d2757af41d0ba250,83406b73e70a251eec5daae34f1bd8d554cdddec,2015-07-20 16:59:29 -0700,PARQUET-340,https://issues.apache.org/jira/browse/PARQUET-340
40,8bfd9b4d8f4fb0a2b522c9328f67eb642066306b,da3e8eb7e5a8cdc28ab0e36651bd7eceed35c2fe,2018-01-04 16:50:39 +0100,PARQUET-357,https://issues.apache.org/jira/browse/PARQUET-357
41,66e39fc7d5a6fb29a5ff04b23132468dc6adbde6,0637e2fbcd401f47bb062d5c2d1cceddabf372b7,2015-09-17 18:46:41 -0700,PARQUET-360,https://issues.apache.org/jira/browse/PARQUET-360
42,c3f3830f771f26a537d2930b00b270451bbc5627,da69d4b764f4d13d38a4f7fe7462ef0c7d17c619,2016-05-05 20:56:53 -0700,PARQUET-367,https://issues.apache.org/jira/browse/PARQUET-367
43,0a711ebcec7d32b66ab3c90b2a1f48681201e557,a4acf53336a482f50335d33b4f650a70c9243b7b,2016-02-06 19:41:21 -0800,PARQUET-509,https://issues.apache.org/jira/browse/PARQUET-509
44,89e0607cf6470dda1a6a47b46abf37468df4e50f,f68dbc3ea20230cb14ed3364539ad16e114bcdd9,2017-01-26 23:32:28 -0800,PARQUET-825,https://issues.apache.org/jira/browse/PARQUET-825
45,f2d58718a5c7759d0f46d68ac954bd1d8064d7be,cc8bdf1d13639d12d02170d40cc4890180bbabc5,2018-06-18 07:47:25 +0200,PARQUET-952,https://issues.apache.org/jira/browse/PARQUET-952
46,9d58b6a83aa79dcad01c3bcc2ec0a7db74ba83b1,2d3203b10cc8edf71a6e3e0822f0d742c9516aa3,2017-06-09 18:34:21 -0700,PARQUET-1005,https://issues.apache.org/jira/browse/PARQUET-1005
47,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,d55a572e5867832f6d5755fcd46101da51a38aa4,2017-10-10 23:20:55 -0700,PARQUET-1133,https://issues.apache.org/jira/browse/PARQUET-1133
48,da3e8eb7e5a8cdc28ab0e36651bd7eceed35c2fe,9191fbd202cd76d03fc23057c5a16cac547d90df,2018-01-04 18:32:31 -0800,PARQUET-1141,https://issues.apache.org/jira/browse/PARQUET-1141
49,a918c493296c88da94b36600213c7c188f2589b4,9181e1d536bafedcb3587ca30e5b6e2d66f06bf0,2018-06-05 09:16:05 +0200,PARQUET-1309,https://issues.apache.org/jira/browse/PARQUET-1309
