bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
24,d39ba76c50f65698213787901ec8dffbda77e43a,40f2e6380094ebfdc73e4adaf4059b80e1327aad,2012-03-02 19:59:50 +0000,COMPRESS-181,https://issues.apache.org/jira/browse/COMPRESS-181
25,32619a8f4b14a633fcaed2c8a848d73cc726ad2e,c2bc7a49a03dbee6ccebc91e6c2ea9bb5048c617,2012-03-23 13:47:59 +0000,COMPRESS-184,https://issues.apache.org/jira/browse/COMPRESS-184
26,db6dda34281d95d495ff4c935b65cf84310bf6be,ab456436d20f386641e605c17de24cc8cd3c1770,2012-08-05 19:51:15 +0000,COMPRESS-197,https://issues.apache.org/jira/browse/COMPRESS-197
27,0eeef09f40b71d5e9db8f3db515b1fb965ee8450,79a7d826698725fb919af08aa3d99fb52c7fe816,2013-01-20 19:10:24 +0000,COMPRESS-206,https://issues.apache.org/jira/browse/COMPRESS-206
28,ec0f5850f8342c0b1eecb20eca7286a9a4a362e1,f4044dd0d86684959764783583f24f2b8baf44b0,2013-01-04 15:59:38 +0000,COMPRESS-212,https://issues.apache.org/jira/browse/COMPRESS-212
29,e7587c19b29db21a2cad65ff2ce7b07d88f41f03,d4baeb15bae488bb7cf534457a9ef65922cb3564,2013-04-25 13:36:09 +0000,COMPRESS-223,https://issues.apache.org/jira/browse/COMPRESS-223
30,ed534048b12afcffd45a53f7b0945f49d929a29a,e860d2f3eb16d84e146a8a700d9dbd3af01df4ba,2013-05-26 17:36:35 +0000,COMPRESS-228,https://issues.apache.org/jira/browse/COMPRESS-228
31,a671a703fe86b69adb8c61495a915065c186362d,040e42d0f0bebc15ca80cb80fb6db53804b2e082,2013-08-08 16:18:45 +0000,COMPRESS-236,https://issues.apache.org/jira/browse/COMPRESS-236
32,040e42d0f0bebc15ca80cb80fb6db53804b2e082,2ba220330c8cc3def7b5c354b581866eec5cbe2c,2013-08-09 06:51:18 +0000,COMPRESS-237,https://issues.apache.org/jira/browse/COMPRESS-237
33,3685eeae9077221b27c617f9e8eb9836cfbb39d1,f3d34aa6202c75bfac354fe5befe1e5ab5c7d8d8,2013-10-04 13:25:44 +0000,COMPRESS-239,https://issues.apache.org/jira/browse/COMPRESS-239
34,fcec064a6c0a01eb97e2febeca4955881973bd33,eb9318d8fda86d26eb3c6cbcd691f6820abf972b,2013-10-21 16:19:46 +0000,COMPRESS-240,https://issues.apache.org/jira/browse/COMPRESS-240
35,6a59b3512b20243bb3353a14f8cb46d385d3c8a2,46600216975867189da464a18c901674f085184a,2013-10-27 17:43:14 +0000,COMPRESS-241,https://issues.apache.org/jira/browse/COMPRESS-241
36,161781f3b19f9596636eb25a40034d616baa5a67,db0ea954f28050662eee8c2b120499cc1849df5f,2013-11-27 05:35:26 +0000,COMPRESS-244,https://issues.apache.org/jira/browse/COMPRESS-244
37,ad634c0c24e883ec4ba509122df4679c2245e37b,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,2014-01-20 13:26:08 +0000,COMPRESS-253,https://issues.apache.org/jira/browse/COMPRESS-253
38,71e4eeadcfc5eb390eca1142fc1f6ee5b1b4d5c1,cbb5a1ad9b0b80f717ee71dc0fc765afdc1601c0,2014-01-22 05:13:34 +0000,COMPRESS-256,https://issues.apache.org/jira/browse/COMPRESS-256
39,cbb5a1ad9b0b80f717ee71dc0fc765afdc1601c0,07b15a15038f69612d2bba75f750814cbfbe0a08,2014-01-24 14:41:14 +0000,COMPRESS-259,https://issues.apache.org/jira/browse/COMPRESS-259
40,c2376685ed5cb56833327cb5f54e5f803a8e8fa9,8da377299d085b4ce1f15dbc0732232ea32e601d,2014-02-21 05:20:08 +0000,COMPRESS-262,https://issues.apache.org/jira/browse/COMPRESS-262
41,8e95f5d77ffbbbccc2c044b9d315478e8dd09b33,c608c3309b99ec69bfcdd6aaa1ad32851d09e94d,2014-02-22 07:00:42 +0000,COMPRESS-265,https://issues.apache.org/jira/browse/COMPRESS-265
42,2d3e01686f6dea1d5e5a5a280a32d00ab7e80a1d,5ab06da27113785edd51ee465f5b8015c21f2cd9,2014-04-18 14:13:44 +0000,COMPRESS-273,https://issues.apache.org/jira/browse/COMPRESS-273
43,a1379c0992a46bb48a4a05ad6979cd04c4474984,8e5f665d8f3ee23a1804a90d415af530e0ba5095,2014-04-13 08:56:31 +0000,COMPRESS-274,https://issues.apache.org/jira/browse/COMPRESS-274
44,0508270c67e412b6b5026b25254062ce3d6c2dc7,aa0c705ed4680055eb1ffedaafbc6a53b8f862aa,2014-04-13 08:32:47 +0000,COMPRESS-276,https://issues.apache.org/jira/browse/COMPRESS-276
45,383d90399e3e2284bca4836197eb92b126095479,1ea7e01eb6776071eddf60f7783d650ec7d60e74,2014-04-19 06:00:19 +0000,COMPRESS-278,https://issues.apache.org/jira/browse/COMPRESS-278
46,1ea7e01eb6776071eddf60f7783d650ec7d60e74,ddb5fd6d8e4d5fa9f7fa659c93fb6eb04f238689,2014-04-27 09:15:33 +0000,COMPRESS-279,https://issues.apache.org/jira/browse/COMPRESS-279
47,39572d112146afbd56cc393cb7bd18ae4aaab210,9c026324e5227ba78de3c0220272bb8dfb81e061,2014-06-06 07:42:24 +0000,COMPRESS-283,https://issues.apache.org/jira/browse/COMPRESS-283
48,2269d065ed0ce32a376d2959cd95664688084879,f86a4986c5fce374da74664cd8542f7e059d119c,2014-08-21 18:39:19 +0000,COMPRESS-286,https://issues.apache.org/jira/browse/COMPRESS-286
49,6fb4fbcc3f8e3d749699f4cecc0bdb74487c93fc,7e6c7136cf0165f107daf8f9f1818c7d9c9fcc27,2014-08-14 05:41:40 +0000,COMPRESS-287,https://issues.apache.org/jira/browse/COMPRESS-287
50,d6144b9486c36b20557f859f968e58e52ff4eef7,0b33b14271675a78b8bc2e538089af2ecde7d2a0,2015-02-15 23:09:26 +0000,COMPRESS-302,https://issues.apache.org/jira/browse/COMPRESS-302
51,8e7d71fce1aed00ffdfea85629fdf0d5da0b1186,121cae778dcb63a4ca4f1ee2743e58bffcbfe4be,2015-02-15 22:49:01 +0000,COMPRESS-303,https://issues.apache.org/jira/browse/COMPRESS-303
52,66338dd9c4bf1e76be830749d9bc93c7be35cb2a,d50feb67569fb5881b8a2ff5996f656c5f207c2e,2015-02-16 23:13:01 +0000,COMPRESS-306,https://issues.apache.org/jira/browse/COMPRESS-306
53,0bbe5b59af443da2c3101cb9259e7ad68152dd13,5cf68bdc46c7bcc0fc5eb3cacd1c84514ef552cf,2015-02-20 16:18:00 +0000,COMPRESS-309,https://issues.apache.org/jira/browse/COMPRESS-309
54,24a3100e9897837b513a0d9f2ae26fd02ec91246,3c4a09bf28e7cd600b919b8c799fbbfd19a94c0b,2015-05-08 19:11:27 +0000,COMPRESS-314,https://issues.apache.org/jira/browse/COMPRESS-314
55,24002bfccf7c7ddcd5ed53108deab0c49ba1930b,24a3100e9897837b513a0d9f2ae26fd02ec91246,2015-05-06 04:32:48 +0000,COMPRESS-315,https://issues.apache.org/jira/browse/COMPRESS-315
56,8271475f973945e776ca91142349b8618c6f619e,8682c8d4f2281f838765a213d0241366255c99a0,2015-06-09 04:18:23 +0000,COMPRESS-317,https://issues.apache.org/jira/browse/COMPRESS-317
57,1dcab3f854e6fffa16c842b8a10a6fa2163795ea,e6e24766377e705e89358fb9cf6253e2e9e645db,2015-08-22 19:01:32 +0000,COMPRESS-321,https://issues.apache.org/jira/browse/COMPRESS-321
58,9b852f382500ba4edc778edd2bbb0d54563d4307,51eb0f22b20b94fc635ecc64cdcb5f72e0ed0186,2016-02-05 17:08:51 +0100,COMPRESS-330,https://issues.apache.org/jira/browse/COMPRESS-330
59,7a6e507dcd5788e3c41e6c249f505283c9f4adf0,1fb42987de0d21c9b6777272320b64230eadb277,2016-01-31 12:12:31 +0100,COMPRESS-331,https://issues.apache.org/jira/browse/COMPRESS-331
60,61db5ea79b6bb932c09b89812772eec67c05956a,30f1ac1dcf7c333bbf5f2aa77e143f001216130c,2016-01-29 20:36:10 +0100,COMPRESS-332,https://issues.apache.org/jira/browse/COMPRESS-332
61,9431b16c58a3fbb320cf13af80cb36430f2aea79,7250daa429020181bb5a4c40d1aaa169631b8496,2016-02-05 20:20:19 +0100,COMPRESS-335,https://issues.apache.org/jira/browse/COMPRESS-335
62,7250daa429020181bb5a4c40d1aaa169631b8496,32633c39ffe7aa2ba24899877c7425803b10444d,2016-02-14 11:03:15 +0100,COMPRESS-336,https://issues.apache.org/jira/browse/COMPRESS-336
63,9ff8334ff25822f70a8313e14c8499891dc47688,a5eca568368b287f875149133a7ff6029b07aad8,2016-03-22 17:14:56 +0100,COMPRESS-344,https://issues.apache.org/jira/browse/COMPRESS-344
64,14b3d1ad8c5efc1f21c94e6d0f72635c374b2bb6,19a620c904587dc0397b43bfe9071ff60033c097,2016-05-20 16:18:05 +0200,COMPRESS-355,https://issues.apache.org/jira/browse/COMPRESS-355
65,19a620c904587dc0397b43bfe9071ff60033c097,823cdee9b18508e9e51913d110a20a406f55582b,2016-05-20 16:42:10 +0200,COMPRESS-356,https://issues.apache.org/jira/browse/COMPRESS-356
66,32c30f6f072ccfea6ead90f8eef0c205d88d00d3,52dd5908e374973d69c51856b74d4d93d591c90a,2016-07-01 19:37:24 +0200,COMPRESS-363,https://issues.apache.org/jira/browse/COMPRESS-363
67,658812c85fe762e361c998161cfb61bd477e1b24,9e32a2ce77b9cc28e1e34dd5efeb9de48f5bc006,2016-10-07 16:20:28 +0200,COMPRESS-364,https://issues.apache.org/jira/browse/COMPRESS-364
68,7ee18aa0cc99a429e6ff9e3fe4b5e73f91b99776,f0102601d2b949ab63f9f3e6d20618a0b53323ee,2016-10-07 15:55:13 +0200,COMPRESS-366,https://issues.apache.org/jira/browse/COMPRESS-366
69,ce6c33a2bb74d3faa76fce1c816dda24cee495fb,85184c3a8945ee1cd22a3fa3a9b8cb71346f2d73,2016-12-20 14:39:50 +0100,COMPRESS-377,https://issues.apache.org/jira/browse/COMPRESS-377
70,6ac58a5915cb471ae58c13cf667ad81f574dde34,4282bc34d6b64fee1a9f4f55fb14fc6d3fd89521,2017-01-10 14:07:52 +0100,COMPRESS-378,https://issues.apache.org/jira/browse/COMPRESS-378
71,5def510d00f73b25db8ce44303df49050f99dfbc,0ee8f1e8ab53746ea9f735aa07e857a0c4e55656,2017-04-26 04:24:43 +0200,COMPRESS-389,https://issues.apache.org/jira/browse/COMPRESS-389
72,092bcac5be680480860dbddae4217347b8b14fab,abfdf35fa5df95853d0f1f9fe0c60f4a1ae8fdee,2017-05-07 15:12:04 +0200,COMPRESS-393,https://issues.apache.org/jira/browse/COMPRESS-393
73,0437b1845c7f541ded1bcf775f8fe7eb3510c027,8faba69945721e10b2bea0acda2db53298ffa124,2018-03-29 14:09:33 +0200,COMPRESS-446,https://issues.apache.org/jira/browse/COMPRESS-446
74,7778533696b9644be3680228f25fce21e680e364,bd3e6cf204f249c2d60eca2268c8b9f402149f1b,2018-04-22 15:44:25 +0200,COMPRESS-447,https://issues.apache.org/jira/browse/COMPRESS-447
75,ff10aeaaf2e4c343e0182840fb6e154577d1fd6c,0aeda4fcc3c6de7109acd8cf78f8779654b9f771,2018-05-04 04:05:29 +0200,COMPRESS-451,https://issues.apache.org/jira/browse/COMPRESS-451
76,a1d952c23f4fd1b9aaf94abfaf92218756d865d5,c2ace88644826c227191ca52c8d4372a13605e50,2018-05-30 09:30:36 +0200,COMPRESS-454,https://issues.apache.org/jira/browse/COMPRESS-454
77,53f6d42f748d771d5269aec5c377d5058e8cdf4c,af6fe141036d30bfd1613758b7a9fb413bf2bafc,2018-07-01 11:45:56 +0200,COMPRESS-455,https://issues.apache.org/jira/browse/COMPRESS-455
78,a41ce6892cb0590b2e658704434ac0dbcb6834c8,ba53647bf0fa16501445c7ec50d0ffa4a8288eff,2018-08-10 04:49:40 +0200,COMPRESS-462,https://issues.apache.org/jira/browse/COMPRESS-462
79,7a3889d47b76b248deb4ae6d3c71cf7cf48dc734,fd69d8ca2212d373a5a8f220530e8c0fa17ddf3b,2018-11-10 20:28:54 +0100,COMPRESS-469,https://issues.apache.org/jira/browse/COMPRESS-469
