bug.id,revision.id.buggy,revision.id.fixed,revision.date.buggy,revision.date.fixed,report.id,report.url
21,36feba9af1162eaca32209882e40ff03dde1b9a4,a7c52da1d167bfaf2a3b465b6e9d05bf40cc4001,2008-09-30 11:09:03 +0000,2008-09-30 15:17:40 +0000,WSS-94,https://issues.apache.org/jira/browse/WSS-94
22,89a02f370119622316d0d60c59c8e6ef1a978a0a,f1543b3daea791bc6e00fd71f432e39e65a35a4c,2008-04-11 18:51:20 +0000,2008-04-11 21:07:46 +0000,WSS-97,https://issues.apache.org/jira/browse/WSS-97
23,d4c6f6c7cc6d90e7bf3a5c89acd4abdfed5aeecb,9330c2ce7eb5b928e1222271fd4b0aedc19a46d1,2008-02-20 22:14:11 +0000,2008-02-20 22:52:51 +0000,WSS-100,https://issues.apache.org/jira/browse/WSS-100
24,9330c2ce7eb5b928e1222271fd4b0aedc19a46d1,d568e5dc23fd33a68a892dae9e0e612528f62f43,2008-02-20 22:52:51 +0000,2008-02-21 00:08:42 +0000,WSS-101,https://issues.apache.org/jira/browse/WSS-101
25,80ef4de445f8bc5d42d76a417d62c5f13ed81a38,a0ec5d8b6a5625ad4b37d21715ad6e2a7b83a945,2008-04-17 18:47:44 +0000,2008-04-17 19:09:39 +0000,WSS-113,https://issues.apache.org/jira/browse/WSS-113
26,2f7648970f3d9d22654647e438543bc2c9959806,6ef9dc9a77433ffa3c77d9c28b2a614af0561cd9,2008-09-22 16:21:49 +0000,2008-09-22 16:33:14 +0000,WSS-121,https://issues.apache.org/jira/browse/WSS-121
27,cb8fbe0924ffd41d10a9931d4a038de6c3c3df7a,36feba9af1162eaca32209882e40ff03dde1b9a4,2008-09-29 15:48:19 +0000,2008-09-30 11:09:03 +0000,WSS-140,https://issues.apache.org/jira/browse/WSS-140
28,02256461b58016b375167a183e7f3c2cc60f5dba,81d41f9c6fb112e7128ab59074d9d23ea1389979,2008-12-15 14:41:23 +0000,2008-12-16 20:24:55 +0000,WSS-153,https://issues.apache.org/jira/browse/WSS-153
29,a54089ce393defa9198611e6cf8aed4e464e521b,031c2fd61cdb870291f51549d6b3203ade6d82c9,2009-02-10 17:01:45 +0000,2009-02-24 21:27:41 +0000,WSS-162,https://issues.apache.org/jira/browse/WSS-162
30,afb2b114df4f91f8c13c31682639bed4719d7fc4,63f1bf6b57e19eae6f41276d0771ea59bf4d4ec7,2009-02-24 21:57:09 +0000,2009-02-25 20:37:52 +0000,WSS-165,https://issues.apache.org/jira/browse/WSS-165
31,f311cb868833b169aee40b44951602ffec5a759d,67fdf6c74d2a861419ecfb29bf84430b91913c00,2009-03-04 20:29:30 +0000,2009-03-05 16:00:47 +0000,WSS-168,https://issues.apache.org/jira/browse/WSS-168
32,9e2aa1e631e9394b74cd0859d82083112ea34b7d,4abb2c1767ffbbf1549425f8dfbf12a85150957d,2009-05-06 09:59:44 +0000,2009-05-06 10:28:12 +0000,WSS-185,https://issues.apache.org/jira/browse/WSS-185
33,0a9d94b401a7f58c0f45f0f52befe4a132981ea7,8d439062693903f835ddbad4c4d96c108149b495,2011-02-17 16:56:26 +0000,2011-02-18 16:24:36 +0000,WSS-254,https://issues.apache.org/jira/browse/WSS-254
34,09b68863b301861092f724a6f720d87cc85f4b59,f7e367d258b90546be856ec1b3407e07f0cf4e01,2011-01-17 15:56:37 +0000,2011-02-07 12:14:55 +0000,WSS-267,https://issues.apache.org/jira/browse/WSS-267
35,39f1efe0bfbc72a14764391830efa149c577b04e,845738be6f42f91991ff5bd06d6f0eaf22baeed2,2011-04-06 15:46:22 +0000,2011-04-11 11:24:29 +0000,WSS-276,https://issues.apache.org/jira/browse/WSS-276
36,397e67c946d0773e953dedbd7f218981a02b7392,4bfcd46a6f24b96d4ed204593ec91bd2d15c60c3,2011-04-26 16:10:14 +0000,2011-04-28 13:57:01 +0000,WSS-280,https://issues.apache.org/jira/browse/WSS-280
37,4bfcd46a6f24b96d4ed204593ec91bd2d15c60c3,5bd5069014fb6f6312ee03f92908e5fb62441205,2011-04-28 13:57:01 +0000,2011-05-05 11:48:09 +0000,WSS-283,https://issues.apache.org/jira/browse/WSS-283
38,1959510f6ace0ef48f830dbe08dbdf62251abb86,52694ba80a7bdf70d221637469c8da73f9900054,2011-05-16 13:43:15 +0000,2011-05-16 15:32:46 +0000,WSS-285,https://issues.apache.org/jira/browse/WSS-285
39,cba11bd40e66f0ed5b0db4fc67753dddab546698,53e127d7f57e3c9fbaa686e99bd8e2da12d6f963,2011-05-19 12:23:14 +0000,2011-05-20 13:27:54 +0000,WSS-286,https://issues.apache.org/jira/browse/WSS-286
40,e1b0b8a13198e29bc4cce01a6334569eca1ff50b,c6234623f5c0d5ea2670b6c1f8e6cc8647569e2c,2011-06-01 11:36:27 +0000,2011-06-01 15:58:15 +0000,WSS-292,https://issues.apache.org/jira/browse/WSS-292
41,171109967e8d82d548d8ec833c3629bd5451e6a7,a5cc9023a1492c73556388974f8ce271bc340a0c,2011-07-25 10:08:31 +0000,2011-07-25 11:38:20 +0000,WSS-295,https://issues.apache.org/jira/browse/WSS-295
42,e7dfffa2eaa17c305fb62bfb55d5ae36542a67bf,549292bc4091c69dee3f33fcee4cf04afe896e0f,2011-07-23 13:26:57 +0000,2011-07-23 13:49:22 +0000,WSS-296,https://issues.apache.org/jira/browse/WSS-296
43,e1e935ac2e879ca9a7fbfe18f7aa5257038d5dec,1da08530355ccec4be6a126305c2979e0f2aebcd,2011-07-06 16:49:46 +0000,2011-07-08 10:33:31 +0000,WSS-297,https://issues.apache.org/jira/browse/WSS-297
44,b1b56b7811a8886333042b49fdd41f09a7f86fa6,43d6b2a7059b6f460f818e5fe7ddf9a59d72310c,2011-09-20 10:20:06 +0000,2011-09-22 15:55:28 +0000,WSS-317,https://issues.apache.org/jira/browse/WSS-317
45,9e2a2b00b72042e873468bd6637a3b6677b76a85,9dc0579ae4dd255f7c935fbfd972d2c6ee249b49,2011-10-03 09:09:10 +0000,2011-10-05 08:56:29 +0000,WSS-319,https://issues.apache.org/jira/browse/WSS-319
46,b699baaa1dc72d09f4a19c05bb9e73ef1481405c,2e866b1e1315963cb7f0386f088d3e7d61eddabc,2011-11-16 10:24:04 +0000,2011-11-17 15:28:32 +0000,WSS-324,https://issues.apache.org/jira/browse/WSS-324
47,464ce3211ffc41945be3fd998650e8a7e0f5ccbf,99d01e7eda6475fbb2e445575166d0700af9e683,2012-01-17 11:02:58 +0000,2012-01-17 14:24:13 +0000,WSS-333,https://issues.apache.org/jira/browse/WSS-333
48,99d01e7eda6475fbb2e445575166d0700af9e683,2c02ffa6b643501daedb50a5d3486722f48a43de,2012-01-17 14:24:13 +0000,2012-01-20 11:22:44 +0000,WSS-335,https://issues.apache.org/jira/browse/WSS-335
49,1f8cb2450a1c047d5e044b6da74e9da2ee31a4d8,ac3f16b6496691690583d54e1a3d9cd5f7ef1ffa,2012-02-14 15:32:54 +0000,2012-02-17 14:55:29 +0000,WSS-341,https://issues.apache.org/jira/browse/WSS-341
50,4094cb29de5b3ce6b58d863b4a6d4ad96eb033b5,94dd8ba6e395e84470e096fb2601bdcf59567e54,2012-03-28 10:28:11 +0000,2012-04-17 16:36:26 +0000,WSS-385,https://issues.apache.org/jira/browse/WSS-385
51,ce4c50f0aaad3de9d84599944c338f844d9b9f08,938e693b8e3f7c833aae93a70f00801cac0dc1f6,2012-05-15 09:08:01 +0000,2012-05-17 10:22:23 +0000,WSS-390,https://issues.apache.org/jira/browse/WSS-390
52,316a652d8f0c90d552115e6eb3fd001cff87eb4a,08c9179f6f52f6639509763641024bb233846e5f,2012-06-22 17:16:02 +0000,2012-06-27 08:52:28 +0000,WSS-396,https://issues.apache.org/jira/browse/WSS-396
53,08c9179f6f52f6639509763641024bb233846e5f,31acabb13b66361c54ed87426b1e4639c79b8bda,2012-06-27 08:52:28 +0000,2012-07-19 15:08:22 +0000,WSS-398,https://issues.apache.org/jira/browse/WSS-398
54,6af742ce8ca6b5f7e9d064524d9905934a7d6c29,0e1ffa3be3cbb264155fc9438a8861c63ad3db23,2012-08-01 11:46:56 +0000,2012-08-13 09:57:09 +0000,WSS-399,https://issues.apache.org/jira/browse/WSS-399
55,25105ebeb6a8ccbdb6543dc1de6ea4552ecaea41,41915255065eee11f185eefb972276d1ca151001,2013-04-22 18:13:10 +0000,2013-04-23 10:08:31 +0000,WSS-433,https://issues.apache.org/jira/browse/WSS-433
56,184b3c82e607b7c991901d0343e469a20fa2cc13,454d82a8ffb3564193214aefbd6ae8d28e865680,2013-06-07 17:03:39 +0000,2013-06-08 13:20:18 +0000,WSS-442,https://issues.apache.org/jira/browse/WSS-442
57,7479f6d622dae5fcb1e684ec77612e89ec39b303,5afe0fe199241153d8a8dd7ae06c4c75ba3ec44b,2013-06-11 16:21:04 +0000,2013-06-12 07:35:39 +0000,WSS-448,https://issues.apache.org/jira/browse/WSS-448
58,3c4db2fb29cdb2203256d33da816cae1b5a43b87,a1aa1cc4568cdd7370f09a68979444003978fe74,2013-06-10 14:21:46 +0000,2013-06-10 18:25:45 +0000,WSS-450,https://issues.apache.org/jira/browse/WSS-450
59,1a599813b45a9a01b480cc89aa450b842d6d6450,1ef4c0dcc1c557fd1d11c6b05e696320742aa318,2013-06-12 10:54:26 +0000,2013-06-12 17:50:18 +0000,WSS-453,https://issues.apache.org/jira/browse/WSS-453
60,1ef4c0dcc1c557fd1d11c6b05e696320742aa318,ce47cff4af6db596fbe6cade22e8d457b96cd9c5,2013-06-12 17:50:18 +0000,2013-06-13 06:39:11 +0000,WSS-454,https://issues.apache.org/jira/browse/WSS-454
61,146b15033dd92f168e6c1a176516f92ca5f7fb95,216d248889fdcda79a32f465822c5369e8c1a16e,2013-07-09 10:19:06 +0000,2013-07-10 09:32:37 +0000,WSS-457,https://issues.apache.org/jira/browse/WSS-457
62,e74d0998d06182622da9a92f261508e6df9af4b1,90f097b2e25cc82a6cf8318a928b08bc7899ab1d,2013-07-11 17:42:53 +0000,2013-07-13 16:14:29 +0000,WSS-462,https://issues.apache.org/jira/browse/WSS-462
63,79c6336244f3ac6e26f32c7a2a1f9de6bb0efce8,9395a98aadc1bfd4d68caf8e1369f79fdc6d51e5,2014-01-08 17:32:23 +0000,2014-01-13 08:09:05 +0000,WSS-468,https://issues.apache.org/jira/browse/WSS-468
64,882a73884797537ac4707683f3b7e61bdd3e3dc7,b4289c271b252e8069f8cf80626858759fa8116f,2013-07-26 09:53:08 +0000,2013-07-30 09:57:58 +0000,WSS-470,https://issues.apache.org/jira/browse/WSS-470
65,b4289c271b252e8069f8cf80626858759fa8116f,cff7574eea2ed95508f53c45a89b22a40dd1ab09,2013-07-30 09:57:58 +0000,2013-07-31 15:35:46 +0000,WSS-472,https://issues.apache.org/jira/browse/WSS-472
66,b525cb02b03afcd56f068c235e9442df7c1554ed,b144905023b589eae93e019321b90af26e974eb5,2013-10-15 09:42:19 +0000,2013-10-15 13:39:03 +0000,WSS-479,https://issues.apache.org/jira/browse/WSS-479
67,1a5c20177e974970d2761ddb5537164d6efa53c2,e020aaa2a205f18f7b67ddfd4d0265c29fb74f20,2013-10-21 14:05:37 +0000,2013-10-21 15:30:34 +0000,WSS-480,https://issues.apache.org/jira/browse/WSS-480
68,43910967a826246ce85a007fd0ec073c1b4b2582,6141aa313d2cca8fab08a8006fc2c15afc3e2131,2013-12-09 16:27:45 +0000,2013-12-10 15:48:25 +0000,WSS-481,https://issues.apache.org/jira/browse/WSS-481
69,bcd8585ae0a41b9edb5b5254960acb93a669253b,cdaa0a78daa1b6fc466d2460c37f364fa6c0e94b,2013-11-20 11:12:51 +0000,2013-11-22 12:21:40 +0000,WSS-482,https://issues.apache.org/jira/browse/WSS-482
70,83a594c2d20f0efe6fbcaa4300c6780bace96d43,f3789ae02b659d42ee7bf09f58c57c668e064361,2013-11-23 16:27:51 +0000,2013-11-24 11:36:22 +0000,WSS-484,https://issues.apache.org/jira/browse/WSS-484
71,9db2e74b72f02077ff581d857aab38064c505296,3fa834a2db08e4306fdb56485b4e2c9b8270d876,2013-12-12 10:25:51 +0000,2013-12-12 11:57:50 +0000,WSS-486,https://issues.apache.org/jira/browse/WSS-486
72,4b6d22ba8ea6220461f172b49be9c5971cb8d9a8,bd4260d6710c9155dc332e39f84315d70dab6037,2014-01-28 13:46:58 +0000,2014-01-29 13:53:52 +0000,WSS-490,https://issues.apache.org/jira/browse/WSS-490
73,e67071ccfee5d46f64db197bf19acb6fd9d1e41c,6591eec3f94a1f1bb7092b4818f086ba99548027,2014-04-24 12:59:03 +0000,2014-04-24 14:48:37 +0000,WSS-498,https://issues.apache.org/jira/browse/WSS-498
74,49aca1249005d712a546576ef6f2d4036d66e27a,9a687c0e92e05d08a9cd9bd4774dd8444c543470,2014-07-09 09:44:03 +0000,2014-07-15 14:09:08 +0000,WSS-505,https://issues.apache.org/jira/browse/WSS-505
75,0706bc66d662b04e95ba1c6a5adef0103de3f095,13b54e9fb1a475fc8f69f91e2865cd0529232307,2014-10-04 21:59:46 +0000,2014-10-04 21:59:53 +0000,WSS-514,https://issues.apache.org/jira/browse/WSS-514
76,5c2631b56f3b0a2823d9f058ac69b917d802f8af,2c532bec326b63266edbf57628d4d6732760bc1f,2014-11-03 10:56:37 +0000,2014-11-05 11:33:43 +0000,WSS-519,https://issues.apache.org/jira/browse/WSS-519
77,29c69f583304edfdc728c9f54e05952af2fa622d,0fc6edefed374e2dc61bebfb7366dffbdec672b7,2016-04-05 09:52:38 +0000,2016-04-28 16:44:37 +0000,WSS-577,https://issues.apache.org/jira/browse/WSS-577
78,f53fff0b0807b3a5ecec80c92fc81f1b53f30335,b45ab114e25907f5474997642d2f5a542705c0ef,2016-04-28 16:53:17 +0000,2016-05-03 11:02:39 +0000,WSS-578,https://issues.apache.org/jira/browse/WSS-578
