bug.id,revision.id.buggy,revision.id.fixed,revision.date.buggy,revision.date.fixed,report.id,report.url
26,3cf3b82b72521c054305d7cceaf6d008b878f915,59a0da9c4cf83c6cd76a9d1a5b2e69ac50d6a9c5,2009-09-10 08:16:24 +0000,2009-09-10 08:20:28 +0000,MATH-293,https://issues.apache.org/jira/browse/MATH-293
27,5fb5e80a151513a91cc961221e96267100abe1f4,2c8a114f766d05929e908fd79c5e4baf5a3841ae,2009-10-11 21:45:55 +0000,2009-10-12 02:04:06 +0000,MATH-294,https://issues.apache.org/jira/browse/MATH-294
28,9e6576e7cd4ad17185c5102fd3c6f9f9a6941ed4,ef9b639afc3dd8d1c35eab23cc9cb6b3a6a2c858,2009-11-27 21:05:04 +0000,2009-11-27 21:45:38 +0000,MATH-305,https://issues.apache.org/jira/browse/MATH-305
29,cdfddcc20a89b05cbc5b13d01b20fd4bd73c83d1,c09247c09bae47a842a638c6704876dec3da9cd8,2009-10-20 23:00:29 +0000,2009-10-27 01:32:19 +0000,MATH-306,https://issues.apache.org/jira/browse/MATH-306
30,0596e3145c1a8a9c42185fe688c42b0830b64516,c78a0e3b003ac36d57a3c895fc8240ef66546a56,2009-10-31 02:30:18 +0000,2009-11-03 22:04:08 +0000,MATH-308,https://issues.apache.org/jira/browse/MATH-308
31,90f6eba156d348202da0685a95a0ee1d8ec63382,0596e3145c1a8a9c42185fe688c42b0830b64516,2009-10-28 21:54:13 +0000,2009-10-31 02:30:18 +0000,MATH-309,https://issues.apache.org/jira/browse/MATH-309
32,c78a0e3b003ac36d57a3c895fc8240ef66546a56,83f18d5299fbadf91ec792c95ee96bcd916ca9af,2009-11-03 22:04:08 +0000,2009-11-06 15:11:57 +0000,MATH-318,https://issues.apache.org/jira/browse/MATH-318
33,335572b99ea84b7b0665e6a818cba41e34f97203,f7c0b403d2585912e40b471cf83ac1d72cdd459b,2009-11-29 21:53:36 +0000,2009-12-06 23:04:55 +0000,MATH-322,https://issues.apache.org/jira/browse/MATH-322
34,3c122e41b14ccc72b3952b6ac5a13801962f5438,ce185345fa26d4f96979cbebfbb0e9def817305f,2009-12-28 15:30:03 +0000,2009-12-29 12:24:58 +0000,MATH-326,https://issues.apache.org/jira/browse/MATH-326
35,b2f3f6db411099f91a5436a4f88344ccc1f8d166,6dd3724b9b5e29a9bd9f404d28d0cf6d43ccfe95,2009-12-31 17:52:16 +0000,2010-01-16 20:01:17 +0000,MATH-329,https://issues.apache.org/jira/browse/MATH-329
36,e00564e3b7f437b0771eedd72d24082e8219a077,8dd2239074e3e1bbadc9f6ce55cd2c2b02a7c9fc,2010-01-26 21:57:13 +0000,2010-01-28 15:01:55 +0000,MATH-338,https://issues.apache.org/jira/browse/MATH-338
37,f6dd42b4fc01d1bef5392b6f19b6bcbafee27637,a0b4b4b79865987b93cea23a9a81a63d6a020351,2010-02-23 21:01:38 +0000,2010-02-23 21:09:25 +0000,MATH-344,https://issues.apache.org/jira/browse/MATH-344
38,9fdb08438309b08715112cae8aa2dd4af3d75705,6f54422e966a95df227212dee651be837f1a6b56,2010-06-06 13:59:06 +0000,2010-06-06 14:01:51 +0000,MATH-352,https://issues.apache.org/jira/browse/MATH-352
39,7d81702ace2819d326bbe49c8249cae60850cc0c,061f50175cf7047856a934f9a827dbe6fd818334,2010-03-24 15:26:22 +0000,2010-03-24 22:11:51 +0000,MATH-358,https://issues.apache.org/jira/browse/MATH-358
40,252aab4b1876af61af0656742fed165aad85c123,3a15d8cef20bdea0fd76e4a5464f9584aff9eff3,2010-05-09 23:22:05 +0000,2010-05-10 01:11:35 +0000,MATH-367,https://issues.apache.org/jira/browse/MATH-367
41,58f8b21d3587e1419f0a421731280f84a8c0afe4,f4a4464beea8118386b84bace4b08e6c16443dab,2010-04-25 21:42:47 +0000,2010-05-03 18:42:27 +0000,MATH-369,https://issues.apache.org/jira/browse/MATH-369
42,b3777d116ef961d0f1f3bb5575e3856668e48d81,c640932de203b33683679879cdf4b1b637d473d3,2010-08-02 08:36:08 +0000,2010-08-05 08:48:00 +0000,MATH-377,https://issues.apache.org/jira/browse/MATH-377
43,31fef8fab1db1629eda5a118ad8669acee10f4f7,784e4f69ec67d511a0620a2b030688f186ebb959,2010-08-10 12:45:10 +0000,2010-08-11 13:40:39 +0000,MATH-405,https://issues.apache.org/jira/browse/MATH-405
44,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,19f58cfa37a40cb9a52d3b6e02577eadab4edc81,2010-08-11 15:55:14 +0000,2010-08-14 21:59:07 +0000,MATH-406,https://issues.apache.org/jira/browse/MATH-406
45,f119c3a5472f2d998bb5eac12cdc6b4afba2b811,bb38a224ebd20c62d01ca12f2156d1c3c33a8ee2,2010-08-25 01:23:20 +0000,2010-08-26 08:59:33 +0000,MATH-410,https://issues.apache.org/jira/browse/MATH-410
46,54f921553b5bf617f6e165b2d57e61b2d92e2f7f,9dfd54ef0fbab9965e7c141f7a543c6430d39a5f,2011-06-05 15:41:50 +0000,2011-06-05 15:59:26 +0000,MATH-504,https://issues.apache.org/jira/browse/MATH-504
47,73a227619d6671f69f9dcfb614f1b6abd83e2d62,26a610776cefacb898994e8e4ea493b6b1263022,2011-02-22 23:08:00 +0000,2011-02-22 23:50:46 +0000,MATH-519,https://issues.apache.org/jira/browse/MATH-519
48,35a0923edfe498c58bfb1e86099fed85fde0c353,b6bf8f418ade5fc981f66109c0a2e5af512ac9c0,2011-03-15 11:42:23 +0000,2011-03-15 12:15:02 +0000,MATH-546,https://issues.apache.org/jira/browse/MATH-546
49,3f53445d1173ae53cf07d056f8b6cbf5dc5afff0,368f17d194d3d03c73cc459f1af6fcc1a1b7d598,2011-04-01 09:24:53 +0000,2011-04-01 10:10:18 +0000,MATH-552,https://issues.apache.org/jira/browse/MATH-552
50,ba0cf0e41b9d170d649f567fe8c65895eac182c8,fbbb96eb1784f1e7f8ac1ffc5c66fffa227206b2,2011-04-03 14:33:00 +0000,2011-04-03 14:33:29 +0000,MATH-554,https://issues.apache.org/jira/browse/MATH-554
51,1df5ae529c2e21a9ba87ba8a2701994a4c6a3d75,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,2011-05-05 12:37:31 +0000,2011-05-05 19:41:28 +0000,MATH-567,https://issues.apache.org/jira/browse/MATH-567
52,c7f092e022e1075cead5a76d4346b9df0642d6e9,d84695d151239d1425883c43364bc7c8170c29c0,2011-05-09 13:54:34 +0000,2011-05-10 18:09:07 +0000,MATH-572,https://issues.apache.org/jira/browse/MATH-572
53,9dfd54ef0fbab9965e7c141f7a543c6430d39a5f,e00a9b226f453096f700af2521b2c1fcefb7629b,2011-06-05 15:59:26 +0000,2011-06-05 16:27:53 +0000,MATH-584,https://issues.apache.org/jira/browse/MATH-584
54,fe761c28ceca03d859ec34273798d67d85bd704b,2123f7805b1b7aa7f6651f96342e7ef188ff763e,2011-07-14 05:32:41 +0000,2011-07-14 06:08:05 +0000,MATH-618,https://issues.apache.org/jira/browse/MATH-618
55,2123f7805b1b7aa7f6651f96342e7ef188ff763e,b8ed51d4a0384c1157ec5ca2fea73d880b9f4a81,2011-07-14 06:08:05 +0000,2011-07-14 06:12:42 +0000,MATH-619,https://issues.apache.org/jira/browse/MATH-619
56,3defe7345d95fc5d4741b1990d1a5debd2800d8d,8b41800046f1d336865b48ea4bc65522ebb3e6ea,2011-08-05 15:02:56 +0000,2011-08-05 15:05:33 +0000,MATH-639,https://issues.apache.org/jira/browse/MATH-639
57,7c6dd40b330d85ae718e867c4d5cee0b1c4f317b,6983d81680483705c0e2cf4d62b15feba4e6e3ab,2011-08-13 09:08:39 +0000,2011-08-13 18:10:13 +0000,MATH-645,https://issues.apache.org/jira/browse/MATH-645
58,12e8303868d3e040f3feaa452815506a7cac684e,b6ee25c1e18e27ed40b61d16ce640587e8104214,2011-08-31 11:55:13 +0000,2011-08-31 23:49:50 +0000,MATH-654,https://issues.apache.org/jira/browse/MATH-654
59,004b8958d7dcf5e6054400a154b82d993b63d93b,5e6389761c6575f815a5ac91a22c4ecc48596729,2011-10-10 19:50:53 +0000,2011-10-10 19:56:03 +0000,MATH-679,https://issues.apache.org/jira/browse/MATH-679
60,92790191d091c7d01e8f227def0ce168497b5b49,118f0cc0856afa4c61113fe5a742d11bc35a34d1,2011-11-27 04:07:06 +0000,2011-11-27 05:20:09 +0000,MATH-691,https://issues.apache.org/jira/browse/MATH-691
61,3e6a8820703bbdeb97825db66daecf5c4410bde6,7980a24266d463bacc8f1271a83865a7d5638891,2011-10-25 22:26:59 +0000,2011-10-26 09:08:22 +0000,MATH-695,https://issues.apache.org/jira/browse/MATH-695
62,ea13fac8769f59ffbb67ba63b851d33a182282a9,3ad3a1fa41d3973b21b6c01525b24c7b9f489022,2011-11-10 21:03:55 +0000,2011-11-11 23:39:34 +0000,MATH-706,https://issues.apache.org/jira/browse/MATH-706
63,9591a91f45ce63a964327d9429074418939fe29b,5d699563b14402c410e32bc4b175419c18993918,2011-11-17 14:33:10 +0000,2011-11-18 07:42:12 +0000,MATH-709,https://issues.apache.org/jira/browse/MATH-709
64,f14fdb5447f4ed1e103db2cecc148f391294f342,f656676e3a9a9611c368d1da462ed0ce5c93308d,2011-11-28 20:00:14 +0000,2011-11-28 20:16:28 +0000,MATH-713,https://issues.apache.org/jira/browse/MATH-713
65,b241c3962faa9b71726ce47d9315c2af0d5c8ad7,faa7785779c79578e38336853cb9de5abfae4813,2011-12-01 21:20:47 +0000,2011-12-01 23:24:36 +0000,MATH-716,https://issues.apache.org/jira/browse/MATH-716
66,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,9c8bb93443a6e5c2e1261dc5780ebb3f20bcbd58,2011-12-20 13:30:29 +0000,2011-12-20 21:07:58 +0000,MATH-724,https://issues.apache.org/jira/browse/MATH-724
67,d277738885e78a9339f12ebf10c3c26eb538c1cf,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,2011-12-17 16:55:25 +0000,2011-12-20 13:30:29 +0000,MATH-728,https://issues.apache.org/jira/browse/MATH-728
68,8f423828e0d9f34896f87d803c559adf2d953f30,dd6cefb0ccb596d0597e2a9991766e109153ab25,2012-05-13 15:51:30 +0000,2012-05-13 15:51:56 +0000,MATH-780,https://issues.apache.org/jira/browse/MATH-780
69,450456208cf75b865fd3c0878b6b4f70f6b329b1,3c4cb189cc91c5ca78cab3ba95dc82bee715d39a,2012-05-02 14:24:55 +0000,2012-05-02 18:28:37 +0000,MATH-781,https://issues.apache.org/jira/browse/MATH-781
70,534c5fe89f6bfced4db2a991f9d1e5650e43b8d8,ddd5f1a5e951525c013077b8ec9b4c12c482eff4,2012-06-08 20:18:10 +0000,2012-06-09 13:11:38 +0000,MATH-802,https://issues.apache.org/jira/browse/MATH-802
71,a49e443c44766df45d254e13bea377d4133f5ee6,63a48705a496bf2506121dcddbd8cac2a78f877c,2012-07-30 19:37:48 +0000,2012-07-31 14:58:01 +0000,MATH-835,https://issues.apache.org/jira/browse/MATH-835
72,91d24dcb6f558fdbd0e75875ade025ce81f26c90,7994d3ee9d49098dcffb0c5470714076305e38cf,2012-08-16 20:14:15 +0000,2012-08-16 20:43:59 +0000,MATH-844,https://issues.apache.org/jira/browse/MATH-844
73,eda482d9f90f76cd461b5afebda526badd6e89c9,ad252a8ca3f08b2de70b039a302f3814524141a8,2012-09-22 10:02:53 +0000,2012-09-23 19:34:02 +0000,MATH-848,https://issues.apache.org/jira/browse/MATH-848
74,ce118ef14a28d06f69b571186fdef6670c6d9bb5,abe53a537b4d19a878e8de3735393e0c4e85aa7e,2012-09-21 10:42:30 +0000,2012-09-21 14:17:37 +0000,MATH-864,https://issues.apache.org/jira/browse/MATH-864
75,ce9c345ef7cb1ded723daa5bb2764b8d2933abfd,2b852d79dc7f2aaac2a4d27da75f9d22e5d1bea2,2013-03-26 19:48:08 +0000,2013-03-27 19:44:22 +0000,MATH-891,https://issues.apache.org/jira/browse/MATH-891
76,4673043763616457113c70219e1950818ced847b,6844aba987aaf32c85a4eb3fba3f6ccf9d7c8db6,2012-11-26 19:55:07 +0000,2012-11-26 23:02:29 +0000,MATH-904,https://issues.apache.org/jira/browse/MATH-904
77,7521e5af345c0e3c1bf567794e332cfce018881e,29a297de44d2f4dcc3d7e2c22c313f51414dab8a,2012-12-13 19:45:57 +0000,2012-12-14 14:57:56 +0000,MATH-915,https://issues.apache.org/jira/browse/MATH-915
78,29a297de44d2f4dcc3d7e2c22c313f51414dab8a,6f806cfe41c88416f4d37e0a85f93bd119719a09,2012-12-14 14:57:56 +0000,2012-12-14 14:59:44 +0000,MATH-916,https://issues.apache.org/jira/browse/MATH-916
79,42673df5b72ca93fa4dbac6fdb0dec19e0ed6992,185e3033ef43527a729c9dda5d57ed0537921a27,2013-01-03 10:43:24 +0000,2013-01-04 12:28:44 +0000,MATH-927,https://issues.apache.org/jira/browse/MATH-927
80,fea4dd914bebc7eb4f2b4ec8086f4241a9bd28e6,cedf0d27f9e9341a9e9fa8a192735a0c2e11be40,2013-01-13 18:03:48 +0000,2013-01-15 12:15:50 +0000,MATH-929,https://issues.apache.org/jira/browse/MATH-929
81,8c2199df0f613c63bd362303c953cee66712d56c,724795b5513651e1e34fae3904d1b58229ce9c17,2013-03-22 17:49:27 +0000,2013-03-22 18:55:58 +0000,MATH-934,https://issues.apache.org/jira/browse/MATH-934
82,2edd83f5f5009f3ceba55f45d17b351effe65414,48dde3784e22e6cf886521e7ae17a327a461688e,2013-02-14 15:38:55 +0000,2013-02-15 08:20:11 +0000,MATH-935,https://issues.apache.org/jira/browse/MATH-935
83,55a655ca2bf64e8f916c96d4a891608f97df310a,a51119c0135dd24dd6d1a4d952b8329c2c7dfb1d,2013-03-10 16:41:08 +0000,2013-03-10 19:02:54 +0000,MATH-936,https://issues.apache.org/jira/browse/MATH-936
84,4e4e8fad43b1b105395d56d9bae98297d3fefdb1,f83bbc1d68bd457dfccd370afb248126ce031eb6,2013-03-19 14:09:58 +0000,2013-03-19 14:51:30 +0000,MATH-949,https://issues.apache.org/jira/browse/MATH-949
85,d18a6b851035818e38637a7b2f60e6f5c6367480,424cbd201ca5969181d68cff99d8b9b77a41cefe,2013-03-17 17:15:31 +0000,2013-03-19 14:09:08 +0000,MATH-950,https://issues.apache.org/jira/browse/MATH-950
86,eea1b0114ab719abff5249f5ec1e1f9b4895aaf1,2e7d1278b18930e4f175c320e82a0f4db697a77e,2013-04-02 13:38:26 +0000,2013-04-02 19:02:55 +0000,MATH-960,https://issues.apache.org/jira/browse/MATH-960
87,2e7d1278b18930e4f175c320e82a0f4db697a77e,5b5f84db290450f81cc6b93cad7e7900ef9a6cf2,2013-04-02 19:02:55 +0000,2013-04-02 19:04:13 +0000,MATH-961,https://issues.apache.org/jira/browse/MATH-961
88,e31a222cef8ef08f4dafb01f41b6a2d6c26d64fc,71fd124ddb1f311a8cb64b608f385c87b67cef14,2014-06-22 18:03:57 +0000,2014-06-22 18:53:27 +0000,MATH-984,https://issues.apache.org/jira/browse/MATH-984
89,0ee817712b9e8330fdfd6985752aa8f1b25ba9d9,d270055e874148a2742604be36ab977eec030fba,2013-06-03 05:37:13 +0000,2013-06-03 07:15:00 +0000,MATH-988,https://issues.apache.org/jira/browse/MATH-988
90,d7fd760eb8c5ba8dc7bc30fd565575f2547e0c86,86545dab3ed57872ad98b23e46924d67ddad03fc,2013-08-31 15:58:36 +0000,2013-08-31 19:43:02 +0000,MATH-996,https://issues.apache.org/jira/browse/MATH-996
91,7cdc540aa6dd90cc4479ce44d033f492637cfcf7,91d280b7300b0f601cd76a880c26784a822f96b8,2013-07-08 12:14:37 +0000,2013-07-12 11:29:12 +0000,MATH-1005,https://issues.apache.org/jira/browse/MATH-1005
92,c8fc11146f39ce3243fb5360ae148a5a4cb633ce,6d0394d27d570fe3586d5d25ec159e602496b1aa,2013-08-08 23:18:59 +0000,2013-08-09 13:55:49 +0000,MATH-1020,https://issues.apache.org/jira/browse/MATH-1020
93,6d66a863b5c0049926330ef217accba4e022a1db,f1467e45ab538789090f968f549f88bd0b8c26c7,2013-08-10 00:29:31 +0000,2013-08-10 00:57:48 +0000,MATH-1021,https://issues.apache.org/jira/browse/MATH-1021
94,d1c7e82e93470cb39edd6c9621c67c54318f6082,6683216e612474b605a5bfb7fa684352528ab784,2013-10-17 10:59:51 +0000,2013-10-17 21:12:28 +0000,MATH-1029,https://issues.apache.org/jira/browse/MATH-1029
95,1146cf6a605000276d1836603c0281465d33578a,c2801940ef84c3399f3288972dcd0244062e6d40,2013-10-11 20:53:36 +0000,2013-10-11 21:39:09 +0000,MATH-1033,https://issues.apache.org/jira/browse/MATH-1033
96,5bbbe7709f85d0953d6a4f8c6e96c256e267f6e6,bda25b40295b13782c488fd94f0abd091da296bd,2013-10-31 12:56:51 +0000,2013-10-31 20:06:15 +0000,MATH-1051,https://issues.apache.org/jira/browse/MATH-1051
97,5ee76f095e1c869d966241e92f2a3329e719cac1,d252a811a239387fdbce0f6fe70be9507d9f2e26,2013-11-08 20:00:08 +0000,2013-11-08 23:27:49 +0000,MATH-1056,https://issues.apache.org/jira/browse/MATH-1056
98,67fc63b9942aeaac2c36cc25c746eb77c922d45c,4ebd967c96c43ae3f1009c3592e0a0588eae0f8a,2013-11-05 12:30:32 +0000,2013-11-05 13:51:24 +0000,MATH-1058,https://issues.apache.org/jira/browse/MATH-1058
99,3f59a81a1559d027dbc06b710d3ad03081dbb718,996c0c164a083c3dc2fbf2768750e3b3a81d77e0,2014-02-08 18:48:29 +0000,2014-02-09 11:21:28 +0000,MATH-1065,https://issues.apache.org/jira/browse/MATH-1065
100,c1ba07bb65f41afed35c12c12b40b4e8d03a408a,aff82362cf13646b0dfae6375c895df7d5ca6b6b,2013-11-20 18:57:53 +0000,2013-11-28 11:41:12 +0000,MATH-1067,https://issues.apache.org/jira/browse/MATH-1067
101,ba3c2201c6689818c457b5a03d14eb75af55063c,8e5867eda8328e4cb2e103d098d0c9f3c2fab50e,2013-12-03 23:03:06 +0000,2013-12-03 23:50:14 +0000,MATH-1070,https://issues.apache.org/jira/browse/MATH-1070
102,fbd429f2d7afa11cb747fa48f62c5c8d0b5a19e0,7cfbc0da48c8cc8939e97427d8ee5b22c5e55f28,2014-01-24 11:58:00 +0000,2014-01-24 16:03:44 +0000,MATH-1093,https://issues.apache.org/jira/browse/MATH-1093
103,5a8eff6985f294b5af93d7cee829b5cb4d7ad9dc,a6f963066692aabd04aad9114e6ea1ccb32cbb5c,2014-03-02 08:31:30 +0000,2014-03-02 14:02:21 +0000,MATH-1103,https://issues.apache.org/jira/browse/MATH-1103
104,a6f963066692aabd04aad9114e6ea1ccb32cbb5c,e2dc384d7bbe3414047049a67ca48b4885eba493,2014-03-02 14:02:21 +0000,2014-03-02 14:02:50 +0000,MATH-1106,https://issues.apache.org/jira/browse/MATH-1106
105,007a701755f318562b0cbf2005d84299733d9b45,3f0a000feff036509963ff93d59fe3e084611c08,2014-03-02 19:54:43 +0000,2014-03-03 09:58:29 +0000,MATH-1107,https://issues.apache.org/jira/browse/MATH-1107
106,f4c926ea82771de22a32150a8b0b1a502faf34b2,2a6c6409a919c1091ef3af778cc9738c57d67575,2014-04-26 16:55:11 +0000,2014-04-26 17:36:34 +0000,MATH-1115,https://issues.apache.org/jira/browse/MATH-1115
107,cbc32459f8f36e5c57a9db74709e813e5f77bb5e,f4c926ea82771de22a32150a8b0b1a502faf34b2,2014-04-20 14:29:42 +0000,2014-04-26 16:55:11 +0000,MATH-1117,https://issues.apache.org/jira/browse/MATH-1117
108,e1db2379ff3a09614f7287354406cb984f87f43d,a197ba858ecf364f9ddf2fe56f3611cf97b4c3b1,2014-05-19 14:59:27 +0000,2014-05-19 15:00:03 +0000,MATH-1123,https://issues.apache.org/jira/browse/MATH-1123
109,326beb22c6aa872cbc0ad3706cfbe706bf9eab41,ba62c59dae2385b279a0810b2f133f0d9664583b,2014-06-02 21:19:09 +0000,2014-06-13 14:20:05 +0000,MATH-1127,https://issues.apache.org/jira/browse/MATH-1127
110,ba62c59dae2385b279a0810b2f133f0d9664583b,d4f978ddd58fc47f472d0dbac79b4b96ca1453df,2014-06-13 14:20:05 +0000,2014-06-17 16:30:35 +0000,MATH-1129,https://issues.apache.org/jira/browse/MATH-1129
111,ad882055edb50369bd174ae56a372838aa89cdae,a7363a2ae67b585790896de45f57154474480fc9,2014-07-04 14:22:30 +0000,2014-07-10 21:39:53 +0000,MATH-1135,https://issues.apache.org/jira/browse/MATH-1135
112,a7363a2ae67b585790896de45f57154474480fc9,cc4ab51ee9e001a0a999a2a43ad5bd323494b800,2014-07-10 21:39:53 +0000,2014-07-11 19:22:18 +0000,MATH-1136,https://issues.apache.org/jira/browse/MATH-1136
113,5918daf872b1dbe3af6688e7f14477432d15cb7e,4080feff61e8dc1cd4af2361990c33c9f1014147,2014-09-29 14:34:44 +0200,2014-09-29 16:25:54 +0200,MATH-1148,https://issues.apache.org/jira/browse/MATH-1148
114,78432c97558162d56860b3d03b9d995d4bb5343b,2bc9e7ea86a8cc1c3b2436c46115c87080228004,2014-09-03 10:09:22 +0000,2014-09-13 15:36:43 +0000,MATH-1149,https://issues.apache.org/jira/browse/MATH-1149
115,cd28a018fb327d38a30c502bedca66cffb26f271,596ccd59a11ad5e9fda19ccd0f4fc714d8d3394d,2014-11-03 20:16:08 +0100,2014-11-06 21:56:19 +0100,MATH-1165,https://issues.apache.org/jira/browse/MATH-1165
116,9786ad4de8ef2f0aefcbe2bcb14889bb148eebd5,301ad592142079d36f4d33f5309c103c7f4f5dfb,2014-11-11 22:04:21 +0100,2014-11-12 11:16:13 +0100,MATH-1167,https://issues.apache.org/jira/browse/MATH-1167
